"DateTime","Actual System Demand","Forecast System Demand"
"2018-06-19 00:00:00",3322
"2018-06-19 00:15:00",3281
"2018-06-19 00:30:00",3203
"2018-06-19 00:45:00",3138
"2018-06-19 01:00:00",3086
"2018-06-19 01:15:00",3057
"2018-06-19 01:30:00",3037
"2018-06-19 01:45:00",3006
"2018-06-19 02:00:00",2950
"2018-06-19 02:15:00",2946
"2018-06-19 02:30:00",2915
"2018-06-19 02:45:00",2902
"2018-06-19 03:00:00",2890
"2018-06-19 03:15:00",2883
"2018-06-19 03:30:00",2886
"2018-06-19 03:45:00",2881
"2018-06-19 04:00:00",2876
"2018-06-19 04:15:00",2888
"2018-06-19 04:30:00",2869
"2018-06-19 04:45:00",2853
"2018-06-19 05:00:00",2847
"2018-06-19 05:15:00",2857
"2018-06-19 05:30:00",2873
"2018-06-19 05:45:00",2931
"2018-06-19 06:00:00",3018
"2018-06-19 06:15:00",3176
"2018-06-19 06:30:00",3277
"2018-06-19 06:45:00",3428
"2018-06-19 07:00:00",3608
"2018-06-19 07:15:00",3868
"2018-06-19 07:30:00",4022
"2018-06-19 07:45:00",4192
"2018-06-19 08:00:00",4334
"2018-06-19 08:15:00",4474
"2018-06-19 08:30:00",4523
"2018-06-19 08:45:00",4565
"2018-06-19 09:00:00",4606
"2018-06-19 09:15:00",4643
"2018-06-19 09:30:00",4675
"2018-06-19 09:45:00",4682
"2018-06-19 10:00:00",4674
"2018-06-19 10:15:00",4667
"2018-06-19 10:30:00",4674
"2018-06-19 10:45:00",4678
"2018-06-19 11:00:00",4692
"2018-06-19 11:15:00",4689
"2018-06-19 11:30:00",4679
"2018-06-19 11:45:00",4680
"2018-06-19 12:00:00",4676
"2018-06-19 12:15:00",4710
"2018-06-19 12:30:00",4716
"2018-06-19 12:45:00",4730
"2018-06-19 13:00:00",4712
"2018-06-19 13:15:00",4667
"2018-06-19 13:30:00",4592
"2018-06-19 13:45:00",4603
"2018-06-19 14:00:00",4596
"2018-06-19 14:15:00",4645
"2018-06-19 14:30:00",4644
"2018-06-19 14:45:00",4639
"2018-06-19 15:00:00",4642
"2018-06-19 15:15:00",4701
"2018-06-19 15:30:00",4718
"2018-06-19 15:45:00",4739
"2018-06-19 16:00:00",4771
"2018-06-19 16:15:00",4819
"2018-06-19 16:30:00",4865
"2018-06-19 16:45:00",4905
"2018-06-19 17:00:00",4961
"2018-06-19 17:15:00",4982
"2018-06-19 17:30:00",5004
"2018-06-19 17:45:00",4981
"2018-06-19 18:00:00",4952
"2018-06-19 18:15:00",4903
"2018-06-19 18:30:00",4851
"2018-06-19 18:45:00",4776
"2018-06-19 19:00:00",4674
"2018-06-19 19:15:00",4586
"2018-06-19 19:30:00",4535
"2018-06-19 19:45:00",4503
"2018-06-19 20:00:00",4498
"2018-06-19 20:15:00",4423
"2018-06-19 20:30:00",4376
"2018-06-19 20:45:00",4327
"2018-06-19 21:00:00",4290
"2018-06-19 21:15:00",4288
"2018-06-19 21:30:00",4219
"2018-06-19 21:45:00",4126
"2018-06-19 22:00:00",4104
"2018-06-19 22:15:00",4075
"2018-06-19 22:30:00",3985
"2018-06-19 22:45:00",3898
"2018-06-19 23:00:00",3781
"2018-06-19 23:15:00",3660
"2018-06-19 23:30:00",3563
"2018-06-19 23:45:00",3464
