"DateTime","Actual System Demand","Forecast System Demand"
"2018-07-02 00:00:00",3152
"2018-07-02 00:15:00",3087
"2018-07-02 00:30:00",3012
"2018-07-02 00:45:00",2962
"2018-07-02 01:00:00",2923
"2018-07-02 01:15:00",2874
"2018-07-02 01:30:00",2846
"2018-07-02 01:45:00",2795
"2018-07-02 02:00:00",2763
"2018-07-02 02:15:00",2764
"2018-07-02 02:30:00",2744
"2018-07-02 02:45:00",2721
"2018-07-02 03:00:00",2698
"2018-07-02 03:15:00",2709
"2018-07-02 03:30:00",2693
"2018-07-02 03:45:00",2700
"2018-07-02 04:00:00",2719
"2018-07-02 04:15:00",2714
"2018-07-02 04:30:00",2713
"2018-07-02 04:45:00",2686
"2018-07-02 05:00:00",2678
"2018-07-02 05:15:00",2689
"2018-07-02 05:30:00",2702
"2018-07-02 05:45:00",2747
"2018-07-02 06:00:00",2848
"2018-07-02 06:15:00",2998
"2018-07-02 06:30:00",3096
"2018-07-02 06:45:00",3217
"2018-07-02 07:00:00",3369
"2018-07-02 07:15:00",3591
"2018-07-02 07:30:00",3691
"2018-07-02 07:45:00",3832
"2018-07-02 08:00:00",3966
"2018-07-02 08:15:00",4117
"2018-07-02 08:30:00",4217
"2018-07-02 08:45:00",4314
"2018-07-02 09:00:00",4368
"2018-07-02 09:15:00",4426
"2018-07-02 09:30:00",4474
"2018-07-02 09:45:00",4485
"2018-07-02 10:00:00",4483
"2018-07-02 10:15:00",4481
"2018-07-02 10:30:00",4497
"2018-07-02 10:45:00",4520
"2018-07-02 11:00:00",4531
"2018-07-02 11:15:00",4555
"2018-07-02 11:30:00",4574
"2018-07-02 11:45:00",4595
"2018-07-02 12:00:00",4591
"2018-07-02 12:15:00",4617
"2018-07-02 12:30:00",4613
"2018-07-02 12:45:00",4621
"2018-07-02 13:00:00",4599
"2018-07-02 13:15:00",4573
"2018-07-02 13:30:00",4526
"2018-07-02 13:45:00",4532
"2018-07-02 14:00:00",4514
"2018-07-02 14:15:00",4521
"2018-07-02 14:30:00",4530
"2018-07-02 14:45:00",4528
"2018-07-02 15:00:00",4539
"2018-07-02 15:15:00",4509
"2018-07-02 15:30:00",4522
"2018-07-02 15:45:00",4513
"2018-07-02 16:00:00",4546
"2018-07-02 16:15:00",4564
"2018-07-02 16:30:00",4590
"2018-07-02 16:45:00",4611
"2018-07-02 17:00:00",4672
"2018-07-02 17:15:00",4691
"2018-07-02 17:30:00",4698
"2018-07-02 17:45:00",4702
"2018-07-02 18:00:00",4642
"2018-07-02 18:15:00",4596
"2018-07-02 18:30:00",4552
"2018-07-02 18:45:00",4495
"2018-07-02 19:00:00",4437
"2018-07-02 19:15:00",4378
"2018-07-02 19:30:00",4315
"2018-07-02 19:45:00",4266
"2018-07-02 20:00:00",4239
"2018-07-02 20:15:00",4164
"2018-07-02 20:30:00",4121
"2018-07-02 20:45:00",4077
"2018-07-02 21:00:00",4039
"2018-07-02 21:15:00",4003
"2018-07-02 21:30:00",3941
"2018-07-02 21:45:00",3921
"2018-07-02 22:00:00",3881
"2018-07-02 22:15:00",3883
"2018-07-02 22:30:00",3947
"2018-07-02 22:45:00",3925
"2018-07-02 23:00:00",3840
"2018-07-02 23:15:00",3756
"2018-07-02 23:30:00",3651
"2018-07-02 23:45:00",3539
